Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Car Make
EY97047,US,IA,Iowa,264.7519741,Yes,Basic,College,2/20/11,Employed,M,37876,Urban,Single,69,13,15,0,1,Corporate Auto,Corporate L2,Hail,Agent,300.056383,Four-Door Car,Medsize,Ford
NW14895,US,NE,Nebraska,1288.311573,No,Basic,Bachelor,01/02/2011,Employed,M,77469,Suburban,Divorced,109,2,98,1,2,Personal Auto,Personal L2,Collision,Agent,757.170246,SUV,Small,Bentley
KS42294,US,MO,Missouri,2093.005217,No,Basic,College,1/14/11,Employed,F,30535,Rural,Married,66,22,18,0,2,Personal Auto,Personal L3,Hail,Call Center,94.142294,Four-Door Car,Small,Daewoo
DQ50258,US,MO,Missouri,481.4350556,No,Basic,College,02/07/2011,Unemployed,M,0,Suburban,Single,67,17,4,0,4,Personal Auto,Personal L3,Hail,Agent,482.4,Four-Door Car,Medsize,Daewoo
XK10881,US,IA,Iowa,483.6892172,No,Basic,Bachelor,02/10/2011,Employed,M,39310,Rural,Married,61,5,89,0,3,Personal Auto,Personal L3,Collision,Agent,93.181865,Four-Door Car,Medsize,Daewoo
LC20778,US,OK,Oklahoma,1874.539592,No,Extended,Master,2/27/11,Medical Leave,F,27229,Suburban,Single,99,20,9,0,2,Personal Auto,Personal L2,Scratch/Dent,Agent,475.2,Four-Door Car,Small,Land Rover
LH87004,US,KS,Kansas,1736.752612,No,Basic,College,01/05/2011,Employed,M,41418,Suburban,Divorced,112,17,80,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,537.6,SUV,Small,Land Rover
SZ17657,US,IA,Iowa,901.2922138,No,Basic,College,1/18/11,Employed,F,67840,Rural,Married,112,34,56,0,5,Personal Auto,Personal L3,Hail,Web,83.240006,SUV,Small,Daewoo
RI44399,US,MO,Missouri,587.1607022,No,Extended,Bachelor,1/28/11,Unemployed,F,0,Suburban,Single,80,24,20,0,7,Corporate Auto,Corporate L3,Collision,Call Center,871.055266,Four-Door Car,Medsize,Daewoo
RF73080,US,IA,Iowa,592.6729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28,90,5,5,Personal Auto,Personal L3,Collision,Agent,460.8,Four-Door Car,Medsize,Porsche
QA69109,US,NE,Nebraska,545.3709172,No,Basic,Master,2/16/11,Employed,F,69468,Urban,Married,67,2,3,0,3,Personal Auto,Personal L3,Hail,Call Center,302.733593,Four-Door Car,Medsize,Daewoo
FK85203,US,MO,Missouri,910.6867749,No,Basic,High School or Below,01/07/2011,Employed,M,74143,Suburban,Married,114,1,61,0,6,Personal Auto,Personal L3,Collision,Branch,547.2,SUV,Medsize,Ford
ET44462,US,NE,Nebraska,501.3136429,No,Extended,High School or Below,02/12/2011,Employed,M,65165,Suburban,Married,126,14,18,1,1,Personal Auto,Personal L1,Hail,Web,604.8,SUV,Medsize,Land Rover
SK27185,US,MO,Missouri,667.205628,No,Premium,College,1/16/11,Employed,F,50537,Rural,Married,165,10,35,0,1,Personal Auto,Personal L3,Collision,Branch,60.005031,SUV,Medsize,Porsche
JW87443,US,IA,Iowa,652.1368813,Yes,Extended,College,01/09/2011,Employed,F,72608,Suburban,Married,82,26,19,3,8,Personal Auto,Personal L3,Hail,Agent,393.6,Four-Door Car,Medsize,Porsche
OM37610,US,OK,Oklahoma,1302.422378,No,Premium,High School or Below,1/20/11,Employed,F,26312,Suburban,Married,110,29,19,1,2,Personal Auto,Personal L3,Collision,Web,565.837664,Four-Door Car,Medsize,Land Rover
TJ58873,US,IA,Iowa,274.8800067,No,Basic,High School or Below,1/14/11,Employed,M,56900,Urban,Married,68,11,34,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,304.115627,Four-Door Car,Medsize,Aston Martin
WE97690,US,IA,Iowa,280.359608,No,Basic,Bachelor,2/16/11,Employed,F,60707,Urban,Married,70,2,24,0,1,Corporate Auto,Corporate L2,Hail,Web,327.061103,Four-Door Car,Medsize,Aston Martin
HH99354,US,IA,Iowa,723.1000788,No,Basic,Bachelor,1/24/11,Employed,M,67276,Urban,Married,61,7,74,0,2,Personal Auto,Personal L2,Hail,Call Center,181.804443,Two-Door Car,Medsize,Ford
UN90060,US,IA,Iowa,832.9286254,No,Basic,High School or Below,1/19/11,Employed,F,30865,Rural,Married,104,33,31,0,7,Personal Auto,Personal L3,Collision,Web,21.261834,SUV,Medsize,Land Rover
BR76202,US,MO,Missouri,462.6801093,Yes,Basic,Master,1/16/11,Employed,F,79487,Suburban,Divorced,114,20,87,0,1,Personal Auto,Personal L2,Hail,Branch,547.2,SUV,Medsize,Land Rover
MO48960,US,MO,Missouri,626.5343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18,25,1,4,Personal Auto,Personal L2,Collision,Agent,481.025786,Four-Door Car,Medsize,Daewoo
QG50480,US,IA,Iowa,450.416329,No,Basic,College,1/19/11,Unemployed,M,0,Rural,Married,62,18,75,0,3,Personal Auto,Personal L3,Collision,Agent,135.851316,Two-Door Car,Medsize,Bentley
RE73564,US,IA,Iowa,1153.347722,No,Extended,Bachelor,2/14/11,Employed,F,41098,Urban,Married,96,3,15,0,2,Personal Auto,Personal L1,Collision,Branch,250.058657,Two-Door Car,Medsize,Ford
EN32990,US,NE,Nebraska,534.9996572,No,Basic,College,01/04/2011,Employed,F,89158,Urban,Single,67,34,71,0,6,Personal Auto,Personal L2,Collision,Branch,272.195232,Four-Door Car,Medsize,Porsche
OO97388,US,IA,Iowa,285.5687705,No,Basic,Master,1/22/11,Employed,F,99612,Suburban,Married,70,14,20,0,1,Personal Auto,Personal L1,Hail,Agent,336,Two-Door Car,Small,Ford
JN66901,US,OK,Oklahoma,660.1611299,No,Basic,High School or Below,02/08/2011,Unemployed,M,0,Suburban,Single,194,22,79,0,1,Corporate Auto,Corporate L1,Other,Web,2306.508397,Luxury SUV,Medsize,Ford
UI64573,US,IA,Iowa,347.0177816,No,Extended,High School or Below,1/23/11,Employed,F,94885,Rural,Married,86,18,10,3,1,Personal Auto,Personal L1,Hail,Web,170.532133,Four-Door Car,Medsize,Land Rover
HJ64867,US,NE,Nebraska,589.5106386,No,Basic,College,02/05/2011,Employed,F,78352,Rural,Divorced,74,33,3,0,7,Personal Auto,Personal L2,Other,Web,152.365482,Two-Door Car,Medsize,Porsche
MT35297,US,IA,Iowa,506.5935608,No,Basic,High School or Below,02/11/2011,Employed,F,43460,Suburban,Married,63,4,18,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,302.4,Four-Door Car,Small,Ford
VB69838,US,IA,Iowa,4178.790343,Yes,Premium,High School or Below,1/31/11,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Personal L3,Collision,Call Center,571.2,Four-Door Car,Medsize,Ford
JR34589,US,OK,Oklahoma,488.2286714,No,Extended,High School or Below,02/10/2011,Employed,F,21236,Rural,Married,123,3,12,0,1,Personal Auto,Personal L2,Hail,Call Center,131.262395,SUV,Medsize,Land Rover
EI85578,US,MO,Missouri,383.7615029,No,Basic,Bachelor,01/06/2011,Unemployed,F,0,Rural,Married,106,15,30,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,117.229971,SUV,Medsize,Porsche
DH85144,US,IA,Iowa,215.4073997,No,Basic,College,01/12/2011,Unemployed,M,0,Suburban,Single,65,11,52,0,1,Personal Auto,Personal L3,Hail,Branch,312,Four-Door Car,Medsize,Daewoo
HC31007,US,MO,Missouri,504.9118385,No,Basic,High School or Below,01/05/2011,Unemployed,M,0,Suburban,Married,68,35,65,0,7,Personal Auto,Personal L2,Collision,Agent,457.169818,Four-Door Car,Medsize,Bentley
MT58123,US,MO,Missouri,1386.992705,Yes,Basic,College,1/21/11,Employed,M,28432,Suburban,Married,118,1,59,0,2,Corporate Auto,Corporate L2,Hail,Branch,612.300581,SUV,Small,Porsche
GQ78238,US,IA,Iowa,521.33743,No,Extended,High School or Below,2/13/11,Employed,M,65167,Suburban,Married,131,22,85,0,1,Personal Auto,Personal L2,Hail,Call Center,628.8,SUV,Medsize,Aston Martin
UO44449,US,KS,Kansas,491.1115538,No,Basic,College,1/26/11,Employed,F,33700,Urban,Married,62,26,72,0,3,Corporate Auto,Corporate L3,Collision,Agent,274.114843,Four-Door Car,Medsize,Aston Martin
VK98618,US,NE,Nebraska,775.1855026,No,Basic,College,2/13/11,Unemployed,F,0,Suburban,Single,105,14,21,0,7,Personal Auto,Personal L3,Hail,Agent,756,SUV,Large,Bentley
BG30513,US,MO,Missouri,2546.482059,Yes,Extended,College,02/01/2011,Retired,F,13663,Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Collision,Branch,465.6,Four-Door Car,Small,Ford
KD20203,US,IA,Iowa,947.2956706,No,Extended,College,1/18/11,Unemployed,M,0,Suburban,Married,131,4,49,0,9,Corporate Auto,Corporate L2,Other,Agent,628.8,SUV,Small,Land Rover
HR26088,US,NE,Nebraska,592.6957452,No,Extended,College,1/17/11,Unemployed,F,0,Suburban,Married,84,19,26,2,4,Personal Auto,Personal L2,Collision,Branch,403.2,Four-Door Car,Medsize,Daewoo
XD72019,US,IA,Iowa,847.0043225,No,Extended,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,82,1,13,0,2,Personal Auto,Personal L2,Hail,Web,479.312226,Four-Door Car,Large,Porsche
XD82117,US,NE,Nebraska,867.5993821,No,Basic,College,1/18/11,Employed,F,65933,Urban,Married,108,23,16,0,5,Personal Auto,Personal L2,Scratch/Dent,Call Center,379.951464,SUV,Medsize,Ford
CT47738,US,IA,Iowa,1820.567367,No,Extended,College,01/10/2011,Unemployed,F,0,Suburban,Divorced,128,11,57,0,2,Corporate Auto,Corporate L3,Collision,Branch,614.4,Sports Car,Medsize,Bentley
NY30370,US,KS,Kansas,261.8326183,No,Basic,High School or Below,1/17/11,Employed,M,28663,Suburban,Married,66,23,34,0,1,Corporate Auto,Corporate L3,Other,Call Center,430.604489,Two-Door Car,Medsize,Land Rover
EH69733,US,NE,Nebraska,334.9639274,No,Extended,Bachelor,1/27/11,Employed,M,78092,Urban,Married,84,34,13,0,1,Corporate Auto,Corporate L2,Hail,Branch,344.015386,Four-Door Car,Medsize,Ford
QV89210,US,OK,Oklahoma,597.9724161,Yes,Extended,High School or Below,02/07/2011,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,Corporate Auto,Corporate L3,Hail,Agent,547.2,Four-Door Car,Medsize,Ford
QK90365,US,IA,Iowa,1630.19676,Yes,Extended,Master,2/17/11,Retired,F,19614,Suburban,Married,85,21,32,0,2,Personal Auto,Personal L3,Hail,Agent,574.024018,Two-Door Car,Medsize,Daewoo
UR67446,US,MO,Missouri,788.2987485,No,Extended,High School or Below,2/21/11,Employed,F,23235,Suburban,Married,99,28,71,0,4,Personal Auto,Personal L3,Hail,Call Center,587.656629,Four-Door Car,Medsize,Ford
FJ76376,US,MO,Missouri,774.8811,No,Basic,Bachelor,1/20/11,Employed,M,79528,Urban,Married,64,2,39,0,2,Personal Auto,Personal L2,Hail,Agent,175.429028,Two-Door Car,Medsize,Ford
ZI85739,US,MO,Missouri,1586.003591,No,Extended,Master,2/25/11,Unemployed,F,0,Rural,Married,136,10,41,0,2,Personal Auto,Personal L1,Collision,Branch,46.098963,SUV,Small,Aston Martin
AM72411,US,IA,Iowa,227.9696801,No,Basic,High School or Below,2/21/11,Medical Leave,M,23253,Suburban,Divorced,61,20,49,0,1,Personal Auto,Personal L1,Hail,Branch,292.8,Two-Door Car,Medsize,Aston Martin
IC77855,US,MO,Missouri,1527.279977,No,Basic,College,2/16/11,Employed,M,40571,Urban,Married,100,19,56,2,2,Personal Auto,Personal L1,Other,Branch,361.788917,SUV,Medsize,Ford
ZM70632,US,MO,Missouri,549.8753121,No,Extended,Bachelor,1/19/11,Employed,F,60668,Urban,Married,138,18,92,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,553.699596,SUV,Medsize,Aston Martin
JM59803,US,MO,Missouri,574.3403321,No,Basic,Doctor,1/23/11,Employed,M,61776,Urban,Divorced,73,9,61,3,6,Personal Auto,Personal L2,Scratch/Dent,Agent,343.278996,Two-Door Car,Medsize,Porsche
KG84303,US,MO,Missouri,394.2917284,No,Extended,Master,1/29/11,Employed,M,38820,Suburban,Married,99,29,59,0,1,Personal Auto,Personal L3,Hail,Call Center,547.619785,Four-Door Car,Small,Bentley
OJ37666,US,MO,Missouri,250.3603127,No,Basic,Bachelor,02/03/2011,Employed,F,47285,Suburban,Married,63,7,3,0,1,Personal Auto,Personal L3,Other,Call Center,302.4,Four-Door Car,Medsize,Land Rover
VV49688,US,IA,Iowa,455.8592305,No,Basic,High School or Below,1/31/11,Unemployed,M,0,Suburban,Single,62,13,21,0,8,Corporate Auto,Corporate L2,Hail,Call Center,446.4,Four-Door Car,Medsize,Ford
KH55886,US,IA,Iowa,6790.72705,No,Premium,Bachelor,02/05/2011,Employed,M,78310,Rural,Married,192,34,18,1,2,Personal Auto,Personal L1,Collision,Agent,151.711475,Sports Car,Medsize,Porsche
QZ70160,US,OK,Oklahoma,239.6672304,No,Basic,College,1/18/11,Medical Leave,F,26222,Suburban,Married,62,23,18,0,1,Personal Auto,Personal L2,Collision,Branch,297.6,Four-Door Car,Medsize,Porsche
FU51754,US,NE,Nebraska,556.8947534,Yes,Extended,High School or Below,01/01/2011,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Personal Auto,Personal L2,Collision,Agent,407.440238,Two-Door Car,Medsize,Bentley
KY48450,US,IA,Iowa,733.4517166,No,Basic,College,01/09/2011,Employed,F,83926,Rural,Married,181,31,88,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,124.447153,Luxury Car,Medsize,Bentley
ZG18090,US,MO,Missouri,715.0111338,No,Extended,Master,2/19/11,Employed,M,24124,Suburban,Married,91,24,52,0,3,Corporate Auto,Corporate L1,Scratch/Dent,Agent,436.8,Four-Door Car,Medsize,Aston Martin
UI99151,US,OK,Oklahoma,1202.375062,No,Basic,High School or Below,1/24/11,Medical Leave,M,28879,Suburban,Married,106,6,9,0,2,Personal Auto,Personal L3,Hail,Web,763.2,Sports Car,Medsize,Aston Martin
VB59276,US,IA,Iowa,401.888493,No,Basic,Bachelor,1/30/11,Unemployed,M,0,Suburban,Married,112,26,27,0,1,Corporate Auto,Corporate L2,Scratch/Dent,Web,544.250322,SUV,Medsize,Aston Martin
CJ64468,US,IA,Iowa,477.0550911,Yes,Basic,College,02/01/2011,Medical Leave,F,12964,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L2,Collision,Web,362.774545,Two-Door Car,Medsize,Daewoo
GM61951,US,OK,Oklahoma,2929.733082,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,115,22,65,0,2,Personal Auto,Personal L3,Hail,Agent,1251.042795,SUV,Small,Daewoo
BO15959,US,KS,Kansas,2792.996441,No,Extended,College,2/16/11,Employed,F,88105,Suburban,Married,86,5,26,0,2,Personal Auto,Personal L3,Collision,Agent,412.8,Four-Door Car,Medsize,Land Rover
ZK50586,US,IA,Iowa,289.9922473,No,Basic,College,02/09/2011,Employed,F,66524,Urban,Married,74,15,8,4,1,Personal Auto,Personal L3,Other,Agent,238.517525,Two-Door Car,Medsize,Porsche
DM22923,US,IA,Iowa,233.1325089,No,Basic,Bachelor,2/22/11,Disabled,M,27398,Suburban,Single,68,4,39,1,1,Personal Auto,Personal L3,Hail,Branch,326.4,Four-Door Car,Medsize,Ford
DQ58142,US,NE,Nebraska,856.1561976,No,Basic,High School or Below,01/08/2011,Employed,M,37759,Suburban,Married,108,9,51,0,5,Corporate Auto,Corporate L3,Other,Web,518.4,SUV,Medsize,Aston Martin
YW47108,US,MO,Missouri,1128.072641,No,Extended,College,2/19/11,Employed,M,45743,Suburban,Married,96,15,81,0,2,Personal Auto,Personal L3,Collision,Agent,673.780804,Four-Door Car,Medsize,Land Rover
DS62172,US,IA,Iowa,276.4024716,No,Basic,Bachelor,02/11/2011,Employed,F,54183,Suburban,Divorced,70,1,91,0,1,Personal Auto,Personal L3,Collision,Web,336,Four-Door Car,Large,Ford
VL58402,US,KS,Kansas,258.0849899,Yes,Basic,College,02/09/2011,Employed,M,46900,Suburban,Married,66,13,59,0,1,Personal Auto,Personal L2,Hail,Web,316.8,Four-Door Car,Medsize,Ford
YV82597,US,OK,Oklahoma,1085.601489,No,Extended,Doctor,1/30/11,Employed,F,59803,Rural,Married,90,21,0,0,2,Corporate Auto,Corporate L2,Hail,Agent,22.75546,Two-Door Car,Medsize,Bentley
FN33339,US,IA,Iowa,415.0836913,No,Premium,High School or Below,02/08/2011,Employed,F,53787,Suburban,Married,104,20,77,0,1,Corporate Auto,Corporate L2,Collision,Agent,666.092015,Four-Door Car,Medsize,Ford
UZ97486,US,MO,Missouri,1697.979757,Yes,Basic,Bachelor,1/17/11,Employed,M,35095,Suburban,Divorced,73,25,56,0,2,Corporate Auto,Corporate L2,Hail,Call Center,525.6,Two-Door Car,Small,Daewoo
LL92275,US,MO,Missouri,502.8739297,No,Basic,College,1/22/11,Unemployed,F,0,Urban,Married,67,21,60,0,5,Personal Auto,Personal L3,Other,Web,216.196521,Four-Door Car,Medsize,Aston Martin
FB95288,US,MO,Missouri,6461.875715,No,Extended,High School or Below,1/17/11,Unemployed,M,0,Suburban,Married,217,14,40,1,2,Personal Auto,Personal L3,Collision,Branch,1562.4,Luxury Car,Small,Daewoo
NB30472,US,NE,Nebraska,4110.324183,No,Premium,College,1/24/11,Employed,F,30845,Suburban,Married,116,3,89,1,2,Personal Auto,Personal L2,Collision,Branch,556.8,Four-Door Car,Medsize,Aston Martin
RX66745,US,KS,Kansas,2265.853652,Yes,Basic,Bachelor,1/25/11,Retired,M,23665,Suburban,Married,67,19,50,0,2,Corporate Auto,Corporate L3,Collision,Branch,404.817249,Four-Door Car,Medsize,Daewoo
II97469,US,MO,Missouri,701.3436657,No,Extended,High School or Below,1/24/11,Employed,M,92107,Rural,Divorced,88,7,38,0,5,Personal Auto,Personal L3,Hail,Agent,16.37296,Four-Door Car,Medsize,Bentley
VF17463,US,IA,Iowa,865.8863813,Yes,Basic,College,02/07/2011,Employed,M,62464,Urban,Married,109,23,45,0,4,Personal Auto,Personal L3,Hail,Agent,400.181882,Sports Car,Medsize,Daewoo
GW77328,US,IA,Iowa,521.4342348,No,Basic,Doctor,02/03/2011,Employed,M,69991,Rural,Married,65,27,44,0,7,Personal Auto,Personal L3,Hail,Call Center,4.619402,Four-Door Car,Medsize,Bentley
CF44171,US,MO,Missouri,433.4064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1,67,3,1,Personal Auto,Personal L3,Collision,Agent,590.4,SUV,Medsize,Porsche
ZN65873,US,MO,Missouri,373.1504584,Yes,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,96,31,34,0,1,Corporate Auto,Corporate L3,Collision,Agent,460.8,Four-Door Car,Large,Bentley
EO75698,US,IA,Iowa,2224.251659,No,Premium,Bachelor,01/09/2011,Employed,F,83894,Rural,Married,110,6,46,0,2,Personal Auto,Personal L1,Hail,Agent,82.019005,Four-Door Car,Medsize,Aston Martin
GB94407,US,MO,Missouri,1228.076661,Yes,Premium,College,01/01/2011,Employed,M,88340,Suburban,Married,102,16,1,0,2,Corporate Auto,Corporate L2,Collision,Branch,489.6,Two-Door Car,Medsize,Bentley
KM63956,US,MO,Missouri,1302.413012,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6,61,0,2,Corporate Auto,Corporate L2,Collision,Agent,900,SUV,Small,Bentley
LM79795,US,IA,Iowa,748.8785177,No,Basic,High School or Below,2/20/11,Employed,M,39602,Suburban,Divorced,64,15,59,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,307.2,Two-Door Car,Small,Daewoo
XT35473,US,NE,Nebraska,230.0691547,Yes,Basic,Bachelor,1/15/11,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Personal Auto,Personal L3,Collision,Agent,302.4,Four-Door Car,Large,Daewoo
LO90163,US,OK,Oklahoma,3008.136783,No,Basic,Bachelor,1/23/11,Employed,F,24626,Rural,Married,108,19,3,0,2,Personal Auto,Personal L3,Collision,Call Center,225.971279,SUV,Medsize,Daewoo
LU65596,US,MO,Missouri,374.5374656,No,Extended,College,1/20/11,Employed,F,59732,Rural,Married,94,0,54,0,1,Corporate Auto,Corporate L2,Other,Branch,135.626867,Four-Door Car,Medsize,Porsche
SV94314,US,NE,Nebraska,1324.656841,No,Premium,Bachelor,02/09/2011,Employed,M,36898,Suburban,Married,169,14,36,1,3,Personal Auto,Personal L3,Scratch/Dent,Branch,811.2,SUV,Medsize,Daewoo
RW86245,US,NE,Nebraska,500.8275979,No,Extended,High School or Below,02/06/2011,Employed,M,92864,Rural,Married,123,13,60,0,1,Personal Auto,Personal L3,Hail,Agent,96.338144,SUV,Medsize,Aston Martin
JG41490,US,NE,Nebraska,239.6219292,Yes,Basic,Bachelor,01/10/2011,Unemployed,F,0,Suburban,Married,66,6,71,2,1,Corporate Auto,Corporate L3,Hail,Call Center,433.160284,Four-Door Car,Large,Land Rover
FO63400,US,MO,Missouri,514.6898635,No,Basic,College,01/04/2011,Employed,F,93752,Rural,Divorced,64,34,24,0,3,Corporate Auto,Corporate L1,Other,Call Center,154.713524,Four-Door Car,Large,Land Rover
FE84109,US,KS,Kansas,654.0204626,No,Extended,Bachelor,1/21/11,Disabled,M,21156,Rural,Divorced,89,2,32,0,8,Personal Auto,Personal L2,Collision,Web,111.836561,Two-Door Car,Medsize,Porsche
KG21285,US,NE,Nebraska,715.9806745,No,Extended,College,1/24/11,Employed,M,67206,Rural,Divorced,90,9,69,0,9,Personal Auto,Personal L1,Collision,Web,76.289123,Four-Door Car,Medsize,Bentley
TQ33359,US,MO,Missouri,608.7302608,No,Extended,High School or Below,02/11/2011,Employed,M,85654,Rural,Married,76,8,46,0,3,Personal Auto,Personal L3,Hail,Agent,46.20341,Four-Door Car,Large,Aston Martin
ZG59671,US,IA,Iowa,977.2736775,No,Extended,College,1/14/11,Employed,M,59325,Rural,Divorced,83,20,76,0,2,Personal Auto,Personal L2,Collision,Branch,81.599332,Four-Door Car,Medsize,Aston Martin
AY19539,US,MO,Missouri,600.5847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Collision,Agent,412.8,Four-Door Car,Medsize,Land Rover
KU23440,US,IA,Iowa,681.1576281,No,Basic,Master,2/25/11,Unemployed,F,0,Suburban,Divorced,63,0,88,1,2,Personal Auto,Personal L1,Collision,Branch,302.4,Four-Door Car,Small,Ford
IJ83011,US,MO,Missouri,1635.013061,No,Premium,College,1/28/11,Unemployed,M,0,Suburban,Single,165,12,82,1,2,Corporate Auto,Corporate L2,Collision,Call Center,1452.213743,SUV,Medsize,Daewoo
KE35335,US,KS,Kansas,358.0261881,No,Extended,College,1/17/11,Employed,F,75333,Urban,Married,90,15,44,1,1,Personal Auto,Personal L1,Hail,Web,289.236063,Four-Door Car,Small,Land Rover
FE90301,US,OK,Oklahoma,582.1128509,No,Basic,Bachelor,01/09/2011,Employed,F,61108,Rural,Married,72,27,84,0,6,Personal Auto,Personal L1,Hail,Agent,23.773332,Four-Door Car,Medsize,Bentley
CK35310,US,OK,Oklahoma,283.956968,No,Basic,High School or Below,01/02/2011,Employed,F,27083,Suburban,Divorced,73,15,58,1,1,Personal Auto,Personal L1,Hail,Web,525.6,Four-Door Car,Small,Ford
XU97999,US,MO,Missouri,1009.719837,No,Basic,High School or Below,1/22/11,Employed,M,68997,Urban,Married,63,3,26,0,2,Personal Auto,Personal L2,Hail,Agent,206.926432,Four-Door Car,Large,Land Rover
RF73329,US,MO,Missouri,267.4227315,No,Basic,High School or Below,1/17/11,Employed,F,33451,Suburban,Married,67,0,1,0,1,Personal Auto,Personal L2,Hail,Agent,337.219884,Four-Door Car,Medsize,Ford
WO12850,US,OK,Oklahoma,451.5445404,No,Premium,Bachelor,2/17/11,Employed,F,21500,Rural,Divorced,115,14,44,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,39.292196,Four-Door Car,Medsize,Daewoo
AB26022,US,IA,Iowa,799.8347343,No,Basic,High School or Below,01/10/2011,Retired,M,26487,Suburban,Single,112,0,82,0,3,Corporate Auto,Corporate L2,Collision,Call Center,602.431489,SUV,Medsize,Daewoo
